cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.00122,1.110208,,SOPRA,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001218,7.530219,,SOPRA,"pavimento di C a 7.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001867,1.124187,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001839,7.683687,,sotto,"pavimento di C a 7.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001867,1.124187,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001839,7.683687,,sotto,"pavimento di C a 7.500 s, cond 1"
sempre,rif,1000,3.818,10,100k,B1,MAINJACK,5.762e-08,5.832167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK1,1.831e-08,2.803167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK2,1.831e-08,5.832167,,sotto,"riferimento sempre in mute, da 0,5 s"
ev,ldr_v2_td5,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td5,1000,3.818,10,100k,A_rel,MAINJACK,12.71,7.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td5,1000,3.818,10,100k,B2,MAINJACK,5.344e-07,6.531385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td5,1000,3.818,10,100k,C1_ins,MAINJACK,0.005353,2.108979,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C1_rel,MAINJACK,0.004581,12.163250,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_ins,MAINJACK,0.005353,2.108979,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_rel,MAINJACK,0.007695,11.570354,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td5,1000,3.818,10,100k,A_rel,FIXJACK1,4.033,7.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td5,1000,3.818,10,100k,B2,FIXJACK1,1.907e-07,6.528385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td5,1000,3.818,10,100k,C1_ins,FIXJACK1,0.001501,2.108979,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C1_rel,FIXJACK1,0.001427,11.570354,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_ins,FIXJACK1,0.001501,2.108979,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_rel,FIXJACK1,0.002438,11.570354,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td5,1000,3.818,10,100k,A_rel,FIXJACK2,4.033,7.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td5,1000,3.818,10,100k,B2,FIXJACK2,1.907e-07,6.528385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td5,1000,3.818,10,100k,C1_ins,FIXJACK2,0.001501,2.108979,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C1_rel,FIXJACK2,0.001427,11.570354,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_ins,FIXJACK2,0.001501,2.108979,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td5,1000,3.818,10,100k,C2_rel,FIXJACK2,0.002438,11.570354,,SOPRA,"riferimento mai, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,MAINJACK,0.0002433,6.500042,1.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,MAINJACK,0.0001129,7.500448,2.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,MAINJACK,5.344e-07,6.531385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,MAINJACK,0.0001326,6.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,MAINJACK,8.911e-05,7.500396,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,MAINJACK,0.0001326,6.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,MAINJACK,8.926e-05,7.500396,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,FIXJACK1,7.703e-05,6.501479,1.000,"sotto, finestra corta: non accetta",riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,FIXJACK1,3.588e-05,7.500448,2.000,sotto,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,FIXJACK1,1.907e-07,6.528385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,FIXJACK1,4.181e-05,6.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,FIXJACK1,2.838e-05,7.500396,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,FIXJACK1,4.181e-05,6.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,FIXJACK1,2.843e-05,7.500396,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,FIXJACK2,7.703e-05,6.501479,1.000,"sotto, finestra corta: non accetta",riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,FIXJACK2,3.588e-05,7.500448,2.000,sotto,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,FIXJACK2,1.907e-07,6.528385,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,FIXJACK2,4.181e-05,6.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,FIXJACK2,2.838e-05,7.500396,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,FIXJACK2,4.181e-05,6.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,FIXJACK2,2.843e-05,7.500396,,sotto,"riferimento norele, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,MAINJACK,10.5,6.749510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,MAINJACK,0,4.770000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,MAINJACK,0.006388,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,MAINJACK,0.006388,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,MAINJACK,0.006388,4.752979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,MAINJACK,0.007018,4.752479,,SOPRA,"riferimento mai, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,FIXJACK1,3.333,6.749510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,FIXJACK1,0,4.770000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,FIXJACK1,0.002008,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,FIXJACK1,0.002008,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,FIXJACK1,0.002008,4.752979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,FIXJACK1,0.002052,4.752469,,SOPRA,"riferimento mai, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,FIXJACK2,3.333,6.749510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,FIXJACK2,0,4.770000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,FIXJACK2,0.002008,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,FIXJACK2,0.002008,4.752979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,FIXJACK2,0.002008,4.752979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,FIXJACK2,0.002052,4.752469,,SOPRA,"riferimento mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,MAINJACK,0.0005801,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,MAINJACK,0.0005813,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,FIXJACK1,0.0001818,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK1,0.0001829,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,FIXJACK2,0.0001818,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK2,0.0001829,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,MAINJACK,0.000585,7.282229,2.000,SOPRA,contro mai
pav1,pavimento,1000,3.818,10,100k,C2_pav,MAINJACK,0.0005583,6.623781,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,FIXJACK1,0.0001849,7.282229,2.000,SOPRA,contro mai
pav1,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK1,0.0001755,6.623781,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,FIXJACK2,0.0001849,7.282229,2.000,SOPRA,contro mai
