cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001232,1.001229,,SOPRA,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001237,8.532198,,SOPRA,"pavimento di C a 8.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001812,1.017698,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.00019,8.532198,,sotto,"pavimento di C a 8.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001812,1.017698,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.00019,8.532198,,sotto,"pavimento di C a 8.500 s, cond 1"
sempre,rif,1000,3.818,10,100k,B1,MAINJACK,5.762e-08,3.179167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK1,1.831e-08,2.322167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK2,1.831e-08,16.916167,,sotto,"riferimento sempre in mute, da 0,5 s"
ev,ldr_v3_td6,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v3_td6,1000,3.818,10,100k,A_rel,MAINJACK,12.71,8.500021,2.000,SOPRA,riferimento mai
ev,ldr_v3_td6,1000,3.818,10,100k,B2,MAINJACK,2.855e-07,7.529365,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v3_td6,1000,3.818,10,100k,C1_ins,MAINJACK,0.002559,2.353969,,SOPRA,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C1_rel,MAINJACK,0.004727,14.731760,,SOPRA,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_ins,MAINJACK,0.002559,2.353969,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_rel,MAINJACK,0.006891,15.195698,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v3_td6,1000,3.818,10,100k,A_rel,FIXJACK1,4.033,8.500021,2.000,SOPRA,riferimento mai
ev,ldr_v3_td6,1000,3.818,10,100k,B2,FIXJACK1,9.845e-08,7.527365,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v3_td6,1000,3.818,10,100k,C1_ins,FIXJACK1,0.0006175,2.353958,,sotto,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C1_rel,FIXJACK1,0.001288,14.731760,,SOPRA,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_ins,FIXJACK1,0.0006175,2.353958,,sotto,"riferimento sempre, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_rel,FIXJACK1,0.002192,15.195698,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v3_td6,1000,3.818,10,100k,A_rel,FIXJACK2,4.033,8.500021,2.000,SOPRA,riferimento mai
ev,ldr_v3_td6,1000,3.818,10,100k,B2,FIXJACK2,9.845e-08,7.527365,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v3_td6,1000,3.818,10,100k,C1_ins,FIXJACK2,0.0006175,2.353958,,sotto,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C1_rel,FIXJACK2,0.001288,14.731760,,SOPRA,"diagnostica, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_ins,FIXJACK2,0.0006175,2.353958,,sotto,"riferimento sempre, cond 1"
ev,ldr_v3_td6,1000,3.818,10,100k,C2_rel,FIXJACK2,0.002192,15.195698,,SOPRA,"riferimento mai, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,MAINJACK,0.0001248,7.501458,1.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,MAINJACK,6.533e-05,8.500438,2.000,sotto,riferimento norele
