cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.00122,1.110208,,SOPRA,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001234,5.681208,,SOPRA,"pavimento di C a 5.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001867,1.124187,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001808,5.681208,,sotto,"pavimento di C a 5.500 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001867,1.124187,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001808,5.681208,,sotto,"pavimento di C a 5.500 s, cond 1"
sempre,rif,1000,3.818,10,100k,B1,MAINJACK,5.762e-08,5.832167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK1,1.831e-08,2.803167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK2,1.831e-08,5.832167,,sotto,"riferimento sempre in mute, da 0,5 s"
ev,ldr_v2_td3,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td3,1000,3.818,10,100k,A_rel,MAINJACK,12.71,5.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td3,1000,3.818,10,100k,B2,MAINJACK,3.586e-06,4.520896,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td3,1000,3.818,10,100k,C1_ins,MAINJACK,0.005365,1.894990,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C1_rel,MAINJACK,0.004521,7.913781,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_ins,MAINJACK,0.005365,1.894990,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_rel,MAINJACK,0.005069,7.886250,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td3,1000,3.818,10,100k,A_rel,FIXJACK1,4.033,5.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td3,1000,3.818,10,100k,B2,FIXJACK1,9.368e-07,4.529406,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td3,1000,3.818,10,100k,C1_ins,FIXJACK1,0.001503,1.894990,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C1_rel,FIXJACK1,0.001392,7.918312,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_ins,FIXJACK1,0.001503,1.894990,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_rel,FIXJACK1,0.001456,7.906292,,SOPRA,"riferimento mai, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_v2_td3,1000,3.818,10,100k,A_rel,FIXJACK2,4.033,5.500021,2.000,SOPRA,riferimento mai
ev,ldr_v2_td3,1000,3.818,10,100k,B2,FIXJACK2,9.368e-07,4.529406,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_v2_td3,1000,3.818,10,100k,C1_ins,FIXJACK2,0.001503,1.894990,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C1_rel,FIXJACK2,0.001392,7.918312,,SOPRA,"diagnostica, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_ins,FIXJACK2,0.001503,1.894990,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_v2_td3,1000,3.818,10,100k,C2_rel,FIXJACK2,0.001456,7.906292,,SOPRA,"riferimento mai, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,MAINJACK,0.001278,4.500042,1.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,MAINJACK,0.000512,5.500448,2.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,MAINJACK,3.586e-06,4.520896,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,MAINJACK,0.0006983,4.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,MAINJACK,0.0003851,5.500990,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,MAINJACK,0.0006983,4.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,MAINJACK,0.0003865,5.500990,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,FIXJACK1,0.0004028,4.500042,1.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,FIXJACK1,0.000163,5.500448,2.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,FIXJACK1,9.368e-07,4.529406,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,FIXJACK1,0.0002188,4.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,FIXJACK1,0.0001222,5.500990,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,FIXJACK1,0.0002188,4.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,FIXJACK1,0.0001226,5.500990,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,A_ins,FIXJACK2,0.0004028,4.500042,1.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,A_rel,FIXJACK2,0.000163,5.500448,2.000,SOPRA,riferimento norele
rele,rele_contro_norele,1000,3.818,10,100k,B2,FIXJACK2,9.368e-07,4.529406,,sotto,mute da t_ins+t_grad+20 ms a t_rel
rele,rele_contro_norele,1000,3.818,10,100k,C1_ins,FIXJACK2,0.0002188,4.500042,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C1_rel,FIXJACK2,0.0001222,5.500990,,sotto,"diagnostica, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_ins,FIXJACK2,0.0002188,4.500042,,sotto,"riferimento norele, cond 1"
rele,rele_contro_norele,1000,3.818,10,100k,C2_rel,FIXJACK2,0.0001226,5.500990,,sotto,"riferimento norele, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,MAINJACK,7.27,4.785510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,MAINJACK,0,3.270000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,MAINJACK,0.01145,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,MAINJACK,0.01145,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,MAINJACK,0.01145,3.252979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,MAINJACK,0.01149,3.253490,,SOPRA,"riferimento mai, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,FIXJACK1,2.308,4.785510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,FIXJACK1,0,3.270000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,FIXJACK1,0.003557,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,FIXJACK1,0.003557,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,FIXJACK1,0.003557,3.252979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,FIXJACK1,0.003522,3.253490,,SOPRA,"riferimento mai, cond 1"
inv,inversione_d75,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
inv,inversione_d75,1000,3.818,10,100k,A_rel,FIXJACK2,2.308,4.785510,2.000,SOPRA,riferimento mai
inv,inversione_d75,1000,3.818,10,100k,B2,FIXJACK2,0,3.270000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
inv,inversione_d75,1000,3.818,10,100k,C1_ins,FIXJACK2,0.003557,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C1_rel,FIXJACK2,0.003557,3.252979,,SOPRA,"diagnostica, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_ins,FIXJACK2,0.003557,3.252979,,SOPRA,"riferimento sempre, cond 1"
inv,inversione_d75,1000,3.818,10,100k,C2_rel,FIXJACK2,0.003522,3.253490,,SOPRA,"riferimento mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,MAINJACK,0.0005801,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,MAINJACK,0.0005813,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,FIXJACK1,0.0001818,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK1,0.0001829,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav0,pavimento,1000,3.818,10,100k,A_pav,FIXJACK2,0.0001818,2.938198,2.000,SOPRA,contro mai
pav0,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK2,0.0001829,1.031781,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,MAINJACK,0.0005868,5.360229,2.000,SOPRA,contro mai
pav1,pavimento,1000,3.818,10,100k,C2_pav,MAINJACK,0.0005415,4.669260,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,FIXJACK1,0.0001855,5.360229,2.000,SOPRA,contro mai
pav1,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK1,0.0001702,4.669260,,sotto,"pavimento di C2 contro mai, cond 1"
pav1,pavimento,1000,3.818,10,100k,A_pav,FIXJACK2,0.0001855,5.360229,2.000,SOPRA,contro mai
pav1,pavimento,1000,3.818,10,100k,C2_pav,FIXJACK2,0.0001702,4.669260,,sotto,"pavimento di C2 contro mai, cond 1"
