mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,2.5k,2,220p,933896,68.4666,72.3992,100k
0db,2.5k,2,470p,939816,67.1791,72.3992,100k
0db,2.5k,2,1n,951473,64.3728,72.3992,100k
0db,2.5k,2,1.5n,961261,61.6412,72.3992,100k
0db,2.5k,2,2.2n,972149,57.7344,72.3992,100k
0db,2.5k,2,2.7n,977404,54.9337,72.3992,100k
0db,2.5k,2,3.3n,980686,51.6187,72.3992,100k
0db,2.5k,2,4.7n,974368,44.4582,72.3992,100k
0db,1m,1,1f,927597,70.2171,72.2959,10k
0db,1m,1,47p,928668,69.9855,72.2959,10k
0db,1m,1,100p,929754,69.7236,72.2959,10k
0db,1m,1,220p,931713,69.131,72.296,10k
0db,1m,1,470p,933480,67.922,72.296,10k
0db,1m,1,1n,927280,65.6799,72.296,10k
0db,1m,1,1.5n,912358,64.1637,72.296,10k
0db,1m,1,2.2n,886190,62.9631,72.296,10k
0db,1m,1,2.7n,867688,62.5841,72.2961,10k
0db,1m,1,3.3n,847694,62.4564,72.2961,10k
0db,1m,1,4.7n,811679,62.848,72.2961,10k
0db,1m,2,1f,927597,70.2171,72.2959,10k
0db,1m,2,47p,928726,69.9832,72.2959,10k
0db,1m,2,100p,929991,69.7183,72.2959,10k
0db,1m,2,220p,932820,69.1142,72.2959,10k
0db,1m,2,470p,938701,67.8343,72.2959,10k
0db,1m,2,1n,950302,65.0435,72.2959,10k
0db,1m,2,1.5n,960005,62.3275,72.2959,10k
0db,1m,2,2.2n,970837,58.4401,72.2959,10k
0db,1m,2,2.7n,976062,55.6519,72.2959,10k
0db,1m,2,3.3n,979293,52.3511,72.2959,10k
0db,1m,2,4.7n,973071,45.2043,72.2959,10k
0db,1k,1,1f,927562,69.9598,72.2959,10k
0db,1k,1,47p,928633,69.7279,72.2959,10k
0db,1k,1,100p,929719,69.4658,72.2959,10k
0db,1k,1,220p,931677,68.8726,72.296,10k
0db,1k,1,470p,933443,67.6632,72.296,10k
0db,1k,1,1n,927246,65.4229,72.296,10k
0db,1k,1,1.5n,912325,63.9108,72.296,10k
0db,1k,1,2.2n,886162,62.7174,72.296,10k
0db,1k,1,2.7n,867662,62.3434,72.2961,10k
0db,1k,1,3.3n,847670,62.2212,72.2961,10k
0db,1k,1,4.7n,811658,62.6227,72.2961,10k
0db,1k,2,1f,927562,69.9598,72.2959,10k
0db,1k,2,47p,928691,69.7256,72.2959,10k
0db,1k,2,100p,929955,69.4604,72.2959,10k
0db,1k,2,220p,932785,68.8556,72.2959,10k
0db,1k,2,470p,938663,67.5741,72.2959,10k
0db,1k,2,1n,950262,64.7802,72.2959,10k
0db,1k,2,1.5n,959963,62.0617,72.2959,10k
0db,1k,2,2.2n,970794,58.1715,72.2959,10k
0db,1k,2,2.7n,976018,55.382,72.2959,10k
0db,1k,2,3.3n,979247,52.0806,72.2959,10k
0db,1k,2,4.7n,973029,44.9357,72.2959,10k
0db,2.5k,1,1f,927442,69.5762,72.2959,10k
0db,2.5k,1,47p,928512,69.3439,72.2959,10k
0db,2.5k,1,100p,929597,69.0814,72.2959,10k
0db,2.5k,1,220p,931554,68.4875,72.296,10k
0db,2.5k,1,470p,933317,67.2776,72.296,10k
0db,2.5k,1,1n,927126,65.04,72.296,10k
0db,2.5k,1,1.5n,912213,63.5341,72.296,10k
0db,2.5k,1,2.2n,886065,62.3512,72.296,10k
0db,2.5k,1,2.7n,867573,61.9847,72.2961,10k
0db,2.5k,1,3.3n,847588,61.8705,72.2961,10k
0db,2.5k,1,4.7n,811588,62.2866,72.2961,10k
0db,2.5k,2,1f,927442,69.5762,72.2959,10k
0db,2.5k,2,47p,928570,69.3416,72.2959,10k
0db,2.5k,2,100p,929834,69.0758,72.2959,10k
0db,2.5k,2,220p,932662,68.47,72.2959,10k
0db,2.5k,2,470p,938534,67.1864,72.2959,10k
0db,2.5k,2,1n,950126,64.3882,72.2959,10k
0db,2.5k,2,1.5n,959817,61.6663,72.2959,10k
0db,2.5k,2,2.2n,970642,57.7724,72.2959,10k
0db,2.5k,2,2.7n,975864,54.9814,72.2959,10k
0db,2.5k,2,3.3n,979087,51.6795,72.2959,10k
0db,2.5k,2,4.7n,972881,44.538,72.2959,10k
3db,1m,1,1f,915091,77.4268,69.0994,100k
3db,1m,1,47p,916242,77.1877,69.0994,100k
3db,1m,1,100p,917408,76.9185,69.0994,100k
3db,1m,1,220p,919512,76.3135,69.0994,100k
3db,1m,1,470p,921395,75.0993,69.0994,100k
3db,1m,1,1n,914668,72.9328,69.0994,100k
3db,1m,1,1.5n,898858,71.5576,69.0994,100k
3db,1m,1,2.2n,870910,70.5995,69.0994,100k
3db,1m,1,2.7n,851205,70.386,69.0994,100k
3db,1m,1,3.3n,829855,70.4357,69.0994,100k
3db,1m,1,4.7n,791147,71.1464,69.0994,100k
3db,1m,2,1f,915091,77.4268,69.0994,100k
3db,1m,2,47p,916294,77.1869,69.0994,100k
3db,1m,2,100p,917642,76.9154,69.0994,100k
3db,1m,2,220p,920662,76.2964,69.0994,100k
3db,1m,2,470p,926788,74.9893,69.0994,100k
3db,1m,2,1n,939020,72.1441,69.0994,100k
3db,1m,2,1.5n,949280,69.386,69.0994,100k
3db,1m,2,2.2n,960783,65.4597,69.0994,100k
3db,1m,2,2.7n,966456,62.659,69.0994,100k
3db,1m,2,3.3n,969955,59.3714,69.0994,100k
3db,1m,2,4.7n,963620,52.3701,69.0994,100k
3db,1k,1,1f,915053,77.1733,69.0994,100k
3db,1k,1,47p,916204,76.9339,69.0994,100k
3db,1k,1,100p,917370,76.6644,69.0994,100k
3db,1k,1,220p,919474,76.0589,69.0994,100k
3db,1k,1,470p,921356,74.8442,69.0994,100k
3db,1k,1,1n,914631,72.6796,69.0994,100k
3db,1k,1,1.5n,898824,71.3087,69.0994,100k
3db,1k,1,2.2n,870881,70.3582,69.0994,100k
3db,1k,1,2.7n,851178,70.1502,69.0994,100k
3db,1k,1,3.3n,829830,70.2057,69.0994,100k
3db,1k,1,4.7n,791126,70.927,69.0994,100k
3db,1k,2,1f,915053,77.1733,69.0994,100k
3db,1k,2,47p,916256,76.9331,69.0994,100k
3db,1k,2,100p,917604,76.6612,69.0994,100k
3db,1k,2,220p,920624,76.0414,69.0994,100k
3db,1k,2,470p,926748,74.7327,69.0994,100k
3db,1k,2,1n,938977,71.8843,69.0994,100k
3db,1k,2,1.5n,949236,69.1235,69.0994,100k
3db,1k,2,2.2n,960736,65.1943,69.0994,100k
3db,1k,2,2.7n,966408,62.3922,69.0994,100k
3db,1k,2,3.3n,969907,59.1038,69.0994,100k
3db,1k,2,4.7n,963575,52.1046,69.0994,100k
3db,2.5k,1,1f,914925,76.7959,69.0994,100k
3db,2.5k,1,47p,916075,76.5561,69.0994,100k
3db,2.5k,1,100p,917241,76.2861,69.0994,100k
3db,2.5k,1,220p,919343,75.6799,69.0994,100k
3db,2.5k,1,470p,921225,74.4646,69.0994,100k
3db,2.5k,1,1n,914504,72.303,69.0994,100k
3db,2.5k,1,1.5n,898708,70.9385,69.0994,100k
3db,2.5k,1,2.2n,870780,69.9992,69.0994,100k
3db,2.5k,1,2.7n,851085,69.7991,69.0994,100k
3db,2.5k,1,3.3n,829747,69.8632,69.0994,100k
3db,2.5k,1,4.7n,791053,70.6001,69.0994,100k
3db,2.5k,2,1f,914925,76.7959,69.0994,100k
3db,2.5k,2,47p,916127,76.5552,69.0994,100k
3db,2.5k,2,100p,917475,76.2828,69.0994,100k
3db,2.5k,2,220p,920492,75.6619,69.0994,100k
3db,2.5k,2,470p,926614,74.3509,69.0994,100k
3db,2.5k,2,1n,938832,71.4982,69.0994,100k
3db,2.5k,2,1.5n,949084,68.7337,69.0994,100k
3db,2.5k,2,2.2n,960573,64.8008,69.0994,100k
3db,2.5k,2,2.7n,966242,61.997,69.0994,100k
3db,2.5k,2,3.3n,969740,58.7079,69.0994,100k
3db,2.5k,2,4.7n,963415,51.7124,69.0994,100k
3db,1m,1,1f,913790,77.4372,68.9991,10k
3db,1m,1,47p,914926,77.2008,68.9991,10k
3db,1m,1,100p,916077,76.9346,68.9991,10k
3db,1m,1,220p,918155,76.3365,68.9991,10k
3db,1m,1,470p,920029,75.1355,68.9991,10k
3db,1m,1,1n,913463,72.989,68.9992,10k
3db,1m,1,1.5n,897940,71.6196,68.9992,10k
3db,1m,1,2.2n,870367,70.6573,68.9992,10k
3db,1m,1,2.7n,850851,70.4377,68.9992,10k
3db,1m,1,3.3n,829662,70.4796,68.9992,10k
3db,1m,1,4.7n,791144,71.1752,68.9993,10k
3db,1m,2,1f,913790,77.4372,68.9991,10k
3db,1m,2,47p,914987,77.198,68.9991,10k
3db,1m,2,100p,916328,76.9272,68.9991,10k
3db,1m,2,220p,919331,76.31,68.9991,10k
3db,1m,2,470p,925423,75.0068,68.9991,10k
3db,1m,2,1n,937548,72.1714,68.9991,10k
3db,1m,2,1.5n,947747,69.4225,68.9991,10k
3db,1m,2,2.2n,959136,65.5115,68.9991,10k
3db,1m,2,2.7n,964777,62.7209,68.9991,10k
3db,1m,2,3.3n,968261,59.4449,68.9991,10k
3db,1m,2,4.7n,961996,52.4652,68.9991,10k
3db,1k,1,1f,913753,77.184,68.9991,10k
3db,1k,1,47p,914888,76.9473,68.9991,10k
3db,1k,1,100p,916039,76.6809,68.9991,10k
3db,1k,1,220p,918117,76.0822,68.9991,10k
3db,1k,1,470p,919991,74.8808,68.9991,10k
3db,1k,1,1n,913426,72.7361,68.9992,10k
3db,1k,1,1.5n,897906,71.371,68.9992,10k
3db,1k,1,2.2n,870338,70.4162,68.9992,10k
3db,1k,1,2.7n,850825,70.202,68.9992,10k
3db,1k,1,3.3n,829638,70.2497,68.9992,10k
3db,1k,1,4.7n,791122,70.9558,68.9993,10k
3db,1k,2,1f,913753,77.184,68.9991,10k
3db,1k,2,47p,914949,76.9445,68.9991,10k
3db,1k,2,100p,916290,76.6734,68.9991,10k
3db,1k,2,220p,919293,76.0554,68.9991,10k
3db,1k,2,470p,925384,74.7506,68.9991,10k
3db,1k,2,1n,937506,71.912,68.9991,10k
3db,1k,2,1.5n,947704,69.1604,68.9991,10k
3db,1k,2,2.2n,959089,65.2466,68.9991,10k
3db,1k,2,2.7n,964729,62.4545,68.9991,10k
3db,1k,2,3.3n,968213,59.1778,68.9991,10k
3db,1k,2,4.7n,961950,52.2001,68.9991,10k
3db,2.5k,1,1f,913625,76.8072,68.9991,10k
3db,2.5k,1,47p,914759,76.5701,68.9991,10k
3db,2.5k,1,100p,915910,76.3032,68.9991,10k
3db,2.5k,1,220p,917987,75.7037,68.9991,10k
3db,2.5k,1,470p,919860,74.5018,68.9991,10k
3db,2.5k,1,1n,913299,72.36,68.9992,10k
3db,2.5k,1,1.5n,897790,71.0012,68.9992,10k
3db,2.5k,1,2.2n,870237,70.0575,68.9992,10k
3db,2.5k,1,2.7n,850733,69.851,68.9992,10k
3db,2.5k,1,3.3n,829554,69.9072,68.9992,10k
3db,2.5k,1,4.7n,791050,70.6288,68.9993,10k
3db,2.5k,2,1f,913625,76.8072,68.9991,10k
3db,2.5k,2,47p,914821,76.5672,68.9991,10k
3db,2.5k,2,100p,916161,76.2956,68.9991,10k
3db,2.5k,2,220p,919162,75.6765,68.9991,10k
3db,2.5k,2,470p,925249,74.3694,68.9991,10k
3db,2.5k,2,1n,937361,71.5264,68.9991,10k
3db,2.5k,2,1.5n,947552,68.7712,68.9991,10k
3db,2.5k,2,2.2n,958927,64.8538,68.9991,10k
3db,2.5k,2,2.7n,964564,62.06,68.9991,10k
3db,2.5k,2,3.3n,968046,58.7826,68.9991,10k
3db,2.5k,2,4.7n,961792,51.8086,68.9991,10k
10db,1m,1,1f,526822,109.826,61.8579,100k
10db,1m,1,47p,527208,109.701,61.8579,100k
10db,1m,1,100p,527597,109.56,61.8579,100k
10db,1m,1,220p,528293,109.242,61.8579,100k
10db,1m,1,470p,528908,108.592,61.8579,100k
10db,1m,1,1n,526519,107.313,61.8579,100k
10db,1m,1,1.5n,520358,106.28,61.8579,100k
10db,1m,1,2.2n,507550,105.157,61.8579,100k
10db,1m,1,2.7n,496989,104.563,61.8579,100k
10db,1m,1,3.3n,484057,104.029,61.8579,100k
10db,1m,1,4.7n,456247,103.31,61.8579,100k
10db,1m,2,1f,526822,109.826,61.8579,100k
10db,1m,2,47p,527226,109.7,61.8579,100k
10db,1m,2,100p,527676,109.558,61.8579,100k
10db,1m,2,220p,528681,109.236,61.8579,100k
10db,1m,2,470p,530695,108.561,61.8579,100k
10db,1m,2,1n,534592,107.116,61.8579,100k
10db,1m,2,1.5n,537776,105.736,61.8579,100k
10db,1m,2,2.2n,541378,103.789,61.8579,100k
10db,1m,2,2.7n,543205,102.4,61.8579,100k
10db,1m,2,3.3n,544524,100.748,61.8579,100k
10db,1m,2,4.7n,543759,97.0215,61.8579,100k
10db,1k,1,1f,526809,109.679,61.8579,100k
10db,1k,1,47p,527195,109.554,61.8579,100k
10db,1k,1,100p,527584,109.413,61.8579,100k
10db,1k,1,220p,528280,109.095,61.8579,100k
10db,1k,1,470p,528894,108.445,61.8579,100k
10db,1k,1,1n,526506,107.167,61.8579,100k
10db,1k,1,1.5n,520346,106.136,61.8579,100k
10db,1k,1,2.2n,507539,105.017,61.8579,100k
10db,1k,1,2.7n,496979,104.425,61.8579,100k
10db,1k,1,3.3n,484049,103.895,61.8579,100k
10db,1k,1,4.7n,456240,103.183,61.8579,100k
10db,1k,2,1f,526809,109.679,61.8579,100k
10db,1k,2,47p,527212,109.554,61.8579,100k
10db,1k,2,100p,527663,109.412,61.8579,100k
10db,1k,2,220p,528667,109.09,61.8579,100k
10db,1k,2,470p,530682,108.414,61.8579,100k
10db,1k,2,1n,534578,106.967,61.8579,100k
10db,1k,2,1.5n,537762,105.587,61.8579,100k
10db,1k,2,2.2n,541363,103.638,61.8579,100k
10db,1k,2,2.7n,543190,102.249,61.8579,100k
10db,1k,2,3.3n,544508,100.597,61.8579,100k
10db,1k,2,4.7n,543744,96.8709,61.8579,100k
10db,2.5k,1,1f,526764,109.461,61.8579,100k
10db,2.5k,1,47p,527149,109.336,61.8579,100k
10db,2.5k,1,100p,527538,109.194,61.8579,100k
10db,2.5k,1,220p,528234,108.876,61.8579,100k
10db,2.5k,1,470p,528848,108.226,61.8579,100k
10db,2.5k,1,1n,526461,106.949,61.8579,100k
10db,2.5k,1,1.5n,520304,105.92,61.8579,100k
10db,2.5k,1,2.2n,507502,104.806,61.8579,100k
10db,2.5k,1,2.7n,496946,104.219,61.8579,100k
10db,2.5k,1,3.3n,484019,103.694,61.8579,100k
10db,2.5k,1,4.7n,456217,102.994,61.8579,100k
10db,2.5k,2,1f,526764,109.461,61.8579,100k
10db,2.5k,2,47p,527167,109.335,61.8579,100k
10db,2.5k,2,100p,527618,109.193,61.8579,100k
10db,2.5k,2,220p,528622,108.871,61.8579,100k
10db,2.5k,2,470p,530635,108.194,61.8579,100k
10db,2.5k,2,1n,534530,106.746,61.8579,100k
10db,2.5k,2,1.5n,537712,105.365,61.8579,100k
10db,2.5k,2,2.2n,541311,103.415,61.8579,100k
10db,2.5k,2,2.7n,543137,102.025,61.8579,100k
10db,2.5k,2,3.3n,544456,100.372,61.8579,100k
10db,2.5k,2,4.7n,543691,96.6471,61.8579,100k
10db,1m,1,1f,525466,109.838,61.7613,10k
10db,1m,1,47p,525846,109.714,61.7613,10k
10db,1m,1,100p,526228,109.575,61.7613,10k
10db,1m,1,220p,526915,109.261,61.7613,10k
10db,1m,1,470p,527525,108.619,61.7613,10k
10db,1m,1,1n,525199,107.355,61.7613,10k
10db,1m,1,1.5n,519197,106.33,61.7613,10k
10db,1m,1,2.2n,506633,105.212,61.7614,10k
10db,1m,1,2.7n,496245,104.617,61.7614,10k
10db,1m,1,3.3n,483488,104.082,61.7614,10k
10db,1m,1,4.7n,455969,103.356,61.7615,10k
10db,1m,2,1f,525466,109.838,61.7613,10k
10db,1m,2,47p,525866,109.713,61.7613,10k
10db,1m,2,100p,526314,109.572,61.7613,10k
10db,1m,2,220p,527310,109.251,61.7613,10k
10db,1m,2,470p,529309,108.579,61.7613,10k
10db,1m,2,1n,533175,107.139,61.7613,10k
10db,1m,2,1.5n,536312,105.767,61.7613,10k
10db,1m,2,2.2n,539862,103.829,61.7613,10k
10db,1m,2,2.7n,541674,102.446,61.7613,10k
10db,1m,2,3.3n,542982,100.801,61.7613,10k
10db,1m,2,4.7n,542225,97.0907,61.7613,10k
10db,1k,1,1f,525453,109.692,61.7613,10k
10db,1k,1,47p,525832,109.568,61.7613,10k
10db,1k,1,100p,526215,109.429,61.7613,10k
10db,1k,1,220p,526902,109.115,61.7613,10k
10db,1k,1,470p,527512,108.473,61.7613,10k
10db,1k,1,1n,525186,107.209,61.7613,10k
10db,1k,1,1.5n,519185,106.185,61.7613,10k
10db,1k,1,2.2n,506623,105.071,61.7614,10k
10db,1k,1,2.7n,496235,104.479,61.7614,10k
10db,1k,1,3.3n,483479,103.948,61.7614,10k
10db,1k,1,4.7n,455962,103.229,61.7615,10k
10db,1k,2,1f,525453,109.692,61.7613,10k
10db,1k,2,47p,525853,109.567,61.7613,10k
10db,1k,2,100p,526301,109.426,61.7613,10k
10db,1k,2,220p,527297,109.105,61.7613,10k
10db,1k,2,470p,529295,108.432,61.7613,10k
10db,1k,2,1n,533161,106.991,61.7613,10k
10db,1k,2,1.5n,536298,105.618,61.7613,10k
10db,1k,2,2.2n,539847,103.679,61.7613,10k
10db,1k,2,2.7n,541659,102.296,61.7613,10k
10db,1k,2,3.3n,542966,100.651,61.7613,10k
10db,1k,2,4.7n,542210,96.9406,61.7613,10k
10db,2.5k,1,1f,525408,109.474,61.7613,10k
10db,2.5k,1,47p,525787,109.35,61.7613,10k
10db,2.5k,1,100p,526170,109.211,61.7613,10k
10db,2.5k,1,220p,526856,108.897,61.7613,10k
10db,2.5k,1,470p,527466,108.255,61.7613,10k
10db,2.5k,1,1n,525141,106.992,61.7613,10k
10db,2.5k,1,1.5n,519143,105.97,61.7613,10k
10db,2.5k,1,2.2n,506586,104.862,61.7614,10k
10db,2.5k,1,2.7n,496202,104.274,61.7614,10k
10db,2.5k,1,3.3n,483449,103.747,61.7614,10k
10db,2.5k,1,4.7n,455939,103.04,61.7615,10k
10db,2.5k,2,1f,525408,109.474,61.7613,10k
10db,2.5k,2,47p,525808,109.349,61.7613,10k
10db,2.5k,2,100p,526255,109.207,61.7613,10k
10db,2.5k,2,220p,527251,108.886,61.7613,10k
10db,2.5k,2,470p,529249,108.213,61.7613,10k
10db,2.5k,2,1n,533114,106.77,61.7613,10k
10db,2.5k,2,1.5n,536250,105.396,61.7613,10k
10db,2.5k,2,2.2n,539796,103.456,61.7613,10k
10db,2.5k,2,2.7n,541607,102.073,61.7613,10k
10db,2.5k,2,3.3n,542914,100.427,61.7613,10k
10db,2.5k,2,4.7n,542158,96.7173,61.7613,10k
